GENE	phase1	phase2	phase3
C17orf53	-0.221639376661	-0.454528845274	-0.399626738711
PSMA6P1	-1.09744581314	1.81345430069	-1.55973174843
TFDP2	-0.858791738751	-0.915008363467	-1.6361166818
TFDP1	0.034710866962	0.166690653578	-0.281536913102
EIF3C	-0.538164810354	-0.300598300233	-0.318889776989
MIS18A	0.178710447518	0.69523451499	0.49731296149
CD53	-0.465462675859	-0.584574180815	-0.35102109316
MKNK2	-2.07488389018	-2.92756698742	-2.67158623622
LCLAT1	0.179951925049	0.189743156009	0.293530661391
MKNK1	-0.300066744539	-0.248456812527	0.573983158132
REV1	-1.30660283727	-1.556517735	-1.35656791994
RHOT1	-0.052670648094	0.649879730097	0.0692669538221
RHOT2	-1.07311641969	-2.93463293068	-3.25956371144
CCR9	1.09608534789	1.05489162498	1.19316680413
BCAS2	0.516591364264	0.973423738552	0.337779053052
DRAM2	0.0236974082993	1.1307042046	0.982441630913
PABPC1L	-1.19414843885	-1.27555541226	-0.857736905064
CD81	-0.248917992118	-1.10525650947	-1.56066330817
RPL13A	-0.431749582776	-0.495555261405	-1.01987127405
BCL7B	0.256320232295	-0.0853229620781	-0.387816123833
ZBED1	-1.20196988394	-3.22763990428	-3.19730946441
ZBED4	-1.29714629422	-1.43127343573	-2.31002012017
ZBED5	1.075761085	1.32400857335	0.514807221584
SCP2	0.590733051026	1.12166923102	1.01938793359
EFNA4	0.172440607368	0.914624818606	1.28674069657
EFNA1	-0.412985439264	-0.772775310358	0.588959218116
CD8A	-0.343133666116	-0.281691315732	-0.137145182342
LRP6	0.00125051039378	0.828673280247	-0.080187655862
GALNT10	0.0810146016085	0.408855038308	1.00760778207
LRP5	-0.029372136624	0.284993349167	0.136596133642
LRP8	0.425265536264	-0.354505748488	-0.0667191278832
GALNT18	0.140303274319	-0.659415649316	0.35354406979
HARS2	-0.00196838562986	0.851699033092	0.536055351332
STIM2	-0.791245043765	-1.43489353184	-0.657357030091
ANTXR1	0.303249944075	0.921701848654	1.15055187257
LIMK2	-1.08304378783	-1.99982492822	-1.75311173119
KIRREL	-0.381002340255	-0.727004080886	-0.480698850658
ATP5F1P6	-0.056219635651	0.806468703305	0.0899170304737
MAP4	0.0612929025204	-0.0795512274966	0.532566795139
TEAD1	-0.524835599609	-0.100349399703	-0.331274565723
CAMLG	-0.0316089901141	0.0651967294272	-0.117839305534
PTPN22	0.596344871489	0.637737349544	0.390715512319
PTPN23	-1.78070884796	-2.10940337604	-1.9511174253
PLEKHF1	0.60976985562	0.727876190491	1.07630708597
PLEKHF2	0.444294689873	0.643012957666	0.840650575362
BRI3	-0.0112675703504	0.85025743567	1.03741967432
APEX1	0.315574906644	1.3179622396	0.389952772921
KMT2C	0.483822569758	0.29912910042	-0.0991668998096
KMT2E	0.394455363412	0.863249894277	0.225546124587
KMT2D	-0.347437064476	-0.758237409704	-0.379683109549
PSMC3IP	0.243108965432	0.157123069422	0.251715648278
MTPN	0.321340832123	0.294056313236	-0.0487337112035
CEP19	0.787759318702	1.20109224219	1.17221689301
THG1L	-0.24399923185	-0.438480747809	-0.141813653603
ZNF710	0.226177391099	-0.15784311962	0.256998732831
ZNF711	0.263577469502	0.369785554656	0.28948895471
YY1AP1	-1.83750999011	-3.93651642532	-3.85333437185
MAPT	-1.45455802951	-0.834603876305	0.556741691267
FAM213A	-0.0542300576413	0.507876694869	0.910058320858
MSMO1	0.136688763723	-0.437589666927	-0.98546488416
FAM160A2	-1.03545093045	-1.68709536271	-1.77312786687
GSR	-0.690746539127	-1.7205920082	-2.48096278638
LRPPRC	0.319959214167	0.158079914623	0.00668107485996
MYOM2	-0.206868131054	-0.322580783305	-0.0515052794269
RPP38	1.25863523145	1.9901540525	1.42781572014
DHCR7	-0.656626562349	-1.83248566901	-3.64091238301
AFG3L2	-1.22666480407	-2.17261600395	-2.43588707232
TROVE2	0.155865528689	0.272115528	0.239067417825
C1orf174	0.579496330615	0.529515985973	-0.228456405292
ZFP1	0.278825065629	0.682896452392	0.705094438265
GNB2L1	-1.53009878384	-1.59708438831	-2.17014458415
ANKMY1	-1.07332446978	-1.93440709388	-0.787446145177
ANKMY2	-0.218908786982	-0.0774194755734	0.38514352859
MYCBP2	-0.0814370501057	0.713993038216	0.475694462001
PTBP3	-1.26819181384	-0.880115612852	-1.41981396048
DAP	-0.353892505433	-0.668873856278	-0.0834382932668
PTBP1	-1.03739616919	-3.10235133844	-5.83558595892
NNT	-0.527094618862	0.441675560438	-0.20042860974
SMIM19	0.0796587420295	0.302414220141	0.308979767997
FAM19A2	-0.0172479373487	0.310995739298	0.357369492983
HK2	-0.328463057685	-0.810736303359	-0.539825137668
HK1	-3.36280929615	-3.57930225194	-4.59809737179
MTCH1	0.204260580297	0.152270933567	0.311748196345
HNRNPU-AS1	0.101608711064	0.485744374682	0.354008266547
SUPT4H1	-0.590753424389	-1.40968669419	-1.38913438786
FBXO3	0.499754351141	0.7784122175	0.330534415335
XRN1	-0.069742309568	0.409246363309	0.214513288119
XRN2	0.17747258197	0.787182087449	0.424531987804
PTGES3L-AARSD1	-1.68022209635	-1.55925352062	-2.58970819581
BATF	0.337950543248	1.59035283297	1.69240134846
CORO7-PAM16	-2.43088329987	-3.64584868011	-5.86038036424
PABPC1	-0.654479583645	-0.363070243518	-0.342486466085
MACF1	-0.343499002416	0.329930354092	0.220792818106
PABPC4	-0.952837670445	-0.898405952771	-1.43623382516
EED	-0.295260270113	0.0197591997852	-0.312775012583
MAPKAPK5	-0.737589343916	-0.594150425705	-0.945781298403
MAPKAPK3	-0.147282642941	-0.960443024285	-0.639045450093
MAPKAPK2	-1.04172329976	-2.5570128906	-2.82812941882
GOLPH3	0.153224313576	-0.427534623831	-0.0488474060875
PPME1	-0.797787608978	-0.900366804348	-0.763510714397
PIK3R3	0.279117204285	0.0996579968122	0.580360902165
SAMD1	-1.93254033509	-4.01717781433	-4.08198222418
PIK3R1	-0.36571797132	-0.601744554517	-0.346150289601
CTNNBL1	-0.975918769823	-0.0891493158764	0.329145792203
PDHB	0.545280957535	0.560547850542	0.284099609169
SAMD9	0.0980638327194	0.186842140142	0.512568000891
PTPRN2	-0.381256956314	-0.623540672433	-0.374495667409
HACE1	-0.552464894874	-0.36425854724	-0.34098901638
HEXIM1	-1.42979348859	-2.76494556891	-2.72508936947
DENND5B	0.341756043995	0.383312020642	1.23594560967
DENND5A	-0.213600289807	0.128984663822	0.0657772098897
PTCRA	-2.31031478891	-4.81375528273	-6.07942748801
PPIAP31	-1.36680519786	0.718533871328	-3.10197141886
C14orf101	-0.610308309399	0.0185105387506	0.152318478679
CRLS1	0.231714205389	0.543039690941	0.223000398977
FAM111B	0.474589536815	0.567167861045	0.356256127749
FAM111A	-0.643344310942	-0.728273731131	-1.08128298275
TOMM40L	-0.383571955085	-0.722211572497	-0.383877141912
ARMC8	0.452745403984	0.506541364411	0.481669602968
IDS	0.645376676934	0.588071604069	0.231128838814
IDE	-0.245380568306	0.581408481133	1.09554175565
TICAM1	-0.739625133498	-2.65551225648	-2.93778813589
DROSHA	-0.467726037741	-0.239114084286	-0.126629537495
CCDC107	-1.56734150286	-1.04250258458	-1.06817750462
GUF1	-0.0231140761181	-0.229159043981	-0.194104704551
HIATL1	-0.00810840870064	0.0520567961322	-0.329047871326
POLD1	-0.881957439277	-1.66879793161	-1.57642137702
POLD2	-1.67651119369	-2.13904539453	-2.50708368678
POLD3	0.491842486513	1.49391991977	0.709756764278
POLD4	-0.94269253874	-0.593078239175	-0.131000377797
PML	-0.786809024949	-1.45111600868	-0.818264163675
REEP2	-2.0203662886	-3.04434592681	-2.87236546744
REEP5	-0.237926951245	-0.732675512391	-0.447240360407
REEP4	-0.561297609317	-0.966824021136	-0.697956299624
PI4KAP2	0.294340268668	0.113031279717	0.137843969463
MYPOP	-0.274949659725	-1.55594152606	-1.48018528698
BBS9	-0.676296037	1.09785809859	1.15124333619
MRM1	0.932378166986	-1.02447561772	-1.72696292743
CECR5	-0.713289071192	-1.26638693682	-0.866720274844
NUB1	-0.793653986324	0.517972675749	0.593159561006
ARL6IP6	0.301443892492	0.612228938645	-0.154883145345
ARL6IP5	0.0912683917424	0.117320576517	0.113605738926
ARL6IP4	-1.23334019125	-2.86704547171	-2.95378001455
ARL6IP1	-1.56887488985	-2.10773669429	-2.62759128318
HNRNPKP4	-0.596376308317	-1.20043509012	-2.4622701057
FER	0.199863742219	0.864123949589	0.748157629287
CHRNA2	-0.569017776712	-2.92896869385	-5.21498353857
CHRNA3	0.392225792694	0.545610564642	0.223674447855
MLST8	-2.30850881982	-2.27905315728	-2.18808198012
MAPK8IP2	-1.26793156004	-1.96344337931	-1.23226835887
STAU1	0.563074963878	0.692144562093	0.751116628871
STAU2	-0.57599402671	-0.417185417771	0.073187988132
DICER1	2.94967983715	3.29829976758	2.1143909375
ID3	-1.78148918621	-3.2075299278	-2.63306989774
ID1	-0.201274724501	-1.74148447629	-1.40534925231
RPL17P25	-0.730450580182	-0.916342738104	-0.633612448628
MGME1	-0.137393812763	-0.0588675553663	-0.414984072343
HP1BP3	-0.623629790023	0.0877937319462	-0.514473502828
MSN	0.225971881174	0.560090016318	0.512902264902
LEPREL4	-2.1459992613	-3.11095143589	-2.4719225214
FOPNL	0.242688207129	-0.0198488804956	0.0362387375523
SEC31B	-1.36877314555	-1.38607276479	-0.58115048508
SEC31A	-0.0752592503178	0.639912031964	0.436259840987
XBP1	0.54672380689	1.22305511434	1.2522427046
UBOX5	-0.543221693083	-0.974258326205	-0.909664694145
ANKRD9	-1.94964699359	-3.04519193597	-2.22255495414
AHDC1	-0.312012667864	-0.553879524234	-0.836213832281
GLI3	-0.338900239423	0.769202605987	1.15101536027
GLI4	-0.235968971143	-0.492976917179	0.192646593786
MPPE1	0.246945134504	0.822097123371	0.918662827869
PEF1	-1.01442794078	-1.18420415219	-0.916990752159
SRA1	0.483354135557	0.515152022093	0.544401136544
LONP2	-1.86165663907	-2.21619042999	-1.76650510609
LONP1	-1.70769053771	-3.46246791255	-3.57100395003
ORC6	-0.269479028312	-0.435731635419	-0.501615840787
ORC4	-0.171445012217	0.291943478966	0.115356355415
ORC3	0.293568283677	1.55365973274	0.822384865625
AP5Z1	-0.86587771685	-1.86261788497	-2.21622265903
ORC1	0.350981491783	1.21039614173	0.449007837812
SPATA2	0.524391917225	0.526487213455	0.271200782883
RCC1	-1.22870031993	-1.59531615088	-1.95897290067
RCC2	-1.04194564086	-2.53423062256	-2.66457601226
DNM1L	0.144705465757	0.504051872293	0.148517207076
GSTK1	-0.615528219223	-1.06377851086	-0.0626966410863
NCBP2	-0.550276627835	-0.403844556869	-0.974928164252
RPS27P25	-0.240784403415	-0.619294818475	-0.651275286594
LAPTM5	-1.25999476729	-2.35825393414	-2.4427850243
B2M	0.531800671832	0.619088431029	0.199826887222
SQLE	1.11824716194	1.0950303782	0.0918880467853
CCZ1B	-0.347460209126	0.138350217297	-0.403340351564
PTPLA	-0.172408104039	0.197932184731	0.225517050695
PTPLB	0.48965079595	0.375993244433	0.621529173765
HIST1H4K	0.215372068275	-0.504320159971	-0.121316564679
DRAP1	-1.36589341772	-2.82400762058	-3.3248730451
KDM2A	-0.810671882028	-0.746903628815	-1.55038172874
ABCD3	-0.534174070304	0.3404138517	0.421553347302
KDM2B	-0.405538863694	-0.760743584906	-0.346710270901
ABCD4	-0.271505316461	-0.0152313722711	0.174880120908
PPHLN1	-0.324822115481	0.385374663466	0.0566222633973
ZNF45	0.677949833144	0.767738596159	0.48974849833
OSGEP	-0.166164269451	-0.117652944612	0.320861613889
C2CD5	-0.890104167981	-0.956354927629	-1.56501728298
ZNF48	-0.371306201079	-0.564095976976	-0.291083860125
NELFE	-0.793374816466	-1.28788644563	-0.715600994668
TRAPPC9	-1.20656002012	-1.65347395813	-0.764044038057
TRAPPC1	-1.47623368964	-2.1743010062	-1.86860293687
TRAPPC3	0.492169231622	0.503267959366	0.791832899637
TRAPPC2	1.0305289888	1.84084505416	1.24604903588
TRAPPC5	-0.388152550582	-0.674322584672	-0.015571823341
TRAPPC4	0.819583571478	1.59108213944	1.67700355986
BAK1	-1.09798523109	-2.29764029403	-2.17929909787
WASH4P	-0.72969226142	-1.51923050555	-1.72882965165
UBP1	-0.00484824878641	0.321303902136	0.292094810476
PNISR	0.561694809992	0.9248414818	0.590064364301
KIAA1279	0.767888782215	0.93623461231	0.582094085177
RPS10P14	-1.37116422192	-1.23401839917	-1.50055402839
DGAT1	-0.234873962665	-0.646176111524	-0.369646394071
DGAT2	0.183242208134	-0.312680268984	0.592189656077
MTCP1	-0.291420051833	-0.739092082987	-0.656389815287
RUSC1	-0.25909032967	-1.01822498035	-0.584706042472
SOBP	-0.294973407209	0.840181305846	0.785013715011
PSMG1	0.0448552265207	-0.0874840848079	0.400940821935
PSMG2	0.543301579304	0.631828175012	0.165309485558
PSMG3	0.0629914103937	0.200180513002	-0.174978624697
RRN3P1	0.909623743263	0.782311200402	-1.01981943159
C14orf2	0.0987900561819	0.423831212467	0.0912582043626
KCNH2	-1.38482649567	-1.34763070546	-0.186453857393
SERBP1	0.393912773515	0.720520995948	0.211898850075
PIK3CB	-0.432459206825	-0.226921322464	-1.07077792351
C9orf114	-1.00399147367	-1.58487216175	-1.76023420012
NUP133	0.0118098038933	0.175995517316	-0.0863753254837
PRNP	0.198406658371	0.831162221268	0.286556674137
NDUFAF4	-0.0923205447083	0.205177205398	-0.200023583449
NDUFAF6	-0.153192401208	0.00984453384148	-0.473552847905
FOXM1	-0.0433208965904	-1.04831314192	-0.32969430636
NDUFAF3	-1.34052805412	-2.07711778562	-1.74405534561
NDUFAF2	0.753453360791	1.40879974379	1.12667231184
GDAP2	0.357865932706	0.198625587631	0.0635467616811
CRBN	-0.317721459512	-0.336923775332	-0.949723302184
ADIRF-AS1	-0.435132513254	-0.630053948947	-1.93952073961
AP3D1	0.236904208439	0.577471802092	-0.000293144933536
TUG1	-0.48435396277	-0.230979022842	-0.141773854977
GLTP	-1.623357071	-0.818153888929	-0.536172167874
SULT1A1	-1.28550608962	-1.82240629021	-1.31895562693
SULT1A2	-1.05518598948	-2.1809492694	-3.01094133002
PRKAR1A	0.127295411742	0.198777002046	-0.155090505275
PRKAR1B	0.262208249349	-0.128820054761	-0.200891080345
SH2B1	-1.28625656203	-3.74569349043	-2.62080149894
SAR1A	0.338990274729	0.016032468766	-0.0127751517316
SAR1B	1.06327939702	1.68173711158	1.26362971543
NOL6	-0.962162154783	-1.99709482536	-2.52084086458
C19orf12	0.450909024883	0.28584401848	0.232308454578
C19orf10	0.20201274558	-0.468694177489	0.0969060042909
NIPSNAP1	-1.05572249378	-1.98557684171	-1.27620689792
FAM156A	0.0851286279465	-0.228146354477	0.520366972018
DCAKD	-1.16099251415	-2.90435075333	-3.00983601662
CLPTM1	-1.32147307149	-2.77199753427	-2.28224129959
CDC45	0.485008531157	0.927387151822	0.449820007845
CDC40	-0.375631428583	0.418317304537	0.472514339764
CDC42	0.343193834822	0.394806669493	-0.195037094801
NADSYN1	-1.59438620838	-3.22367418657	-2.43042703102
CHAF1A	-1.57255763644	-3.55870527749	-3.99871948401
CHAF1B	-0.477890468879	-0.627522652232	-0.284905537884
BIN3	-1.27550536943	-2.78883494092	-3.26168653458
DPYD	-0.290106443217	0.502982303126	0.314677462946
UBTF	-0.597594685857	-1.31936405888	-1.61806141754
PIPSL	0.107131912649	0.264596943942	0.534239863863
CDCA2	-0.926584331145	-1.29626152822	-2.83926938913
CDCA3	-0.0866627518797	-0.17441109164	-1.0028403193
CDCA7	-0.588413840045	-0.169195884116	-0.641420091902
CDCA4	-0.46938080459	-1.36654682417	-1.23319424853
CDCA5	-2.02780576488	-3.87322497128	-4.12629154243
CDCA8	-0.58458013014	-1.64179079258	-1.88039793426
STEAP1B	0.864997365472	0.422349361215	1.08415664357
RSF1	0.560107078795	0.371521092076	0.239542587859
AZIN1	0.700751539507	0.692515892682	0.370945631194
VPS52	-0.537170977349	-0.825291457726	-0.368443793211
CYB5A	0.767932842193	1.4814724041	0.647459079288
SPG11	-1.43307663562	-0.162382519587	-0.420256677739
SPRED2	-0.388190133909	-1.31644609775	-1.77581101745
VOPP1	0.211339325043	-0.509360630945	-0.345832040255
PLEKHH1	0.212830879188	1.03755904053	0.780707743981
RELA	-1.59937956149	-1.84451744678	-1.77056801181
HDGF	-1.78609245175	-4.30481909971	-5.32036787461
PRX	-0.107153054894	-0.790162630551	-0.999982878639
ZMPSTE24	0.734430230395	0.867749987588	0.74491309421
MRPL36	-0.945843123668	-2.0480085001	-1.82245073624
MRPL37	-0.879031922041	-1.34064749954	-1.66410790061
MRPL34	-1.19324324536	-2.31830311261	-2.36878743517
MRPL35	-0.372065414793	-0.615935555911	-0.23184356308
MRPL32	-0.592790125645	0.694025709707	-0.144941056913
MRPL33	0.366053394944	0.488573847619	0.918319196099
MRPL30	0.293352914197	0.278940679901	0.483693435936
KLK1	-1.19957809989	-1.80493774471	-1.86800752197
FAM69A	0.814003366073	0.708306556086	1.23831148644
THOC3	0.118298202695	-0.150909435017	-0.435307185858
THOC2	-0.724942928954	0.0438380859992	-0.408804725317
THOC1	0.0453469698399	0.440104016848	0.366258682155
THOC7	0.514173536014	0.584916440953	1.08579095457
THOC6	-1.64229777042	-3.3765682506	-3.67976683868
THOC5	-0.415850461069	-0.389049176532	-0.134469728035
ZNF845	-0.409648723542	-1.10225549968	-0.93816267568
RNF103	0.971582255213	1.21998158088	0.551639480982
MTRR	0.223827452163	1.1327437313	-0.0265050164935
CD300A	-0.497043615	-0.0410941193795	-0.0455384004432
NUP88	0.120897092216	0.381995301709	0.194635693975
RECQL4	-2.04225341842	-2.90629679706	-2.81358664191
COPS8	-0.204934345262	-0.0858574800323	0.11399551499
MSL1	-0.427366953326	-0.742612910434	-0.513987586598
FOXP4	-0.157325085615	-0.744040518582	-0.683864589713
MSL3	-1.93294044656	-2.31753770165	-2.76881225782
COPS2	-0.887455646054	-2.32979534718	-2.48084678435
COPS3	-0.454212755959	-0.0561310624009	-0.993788783376
COPS6	-0.976506117699	-0.963270205438	-0.55053301088
NUP85	-0.676763824735	-0.804853548731	-1.09376475888
COPS4	0.285395060315	1.23531397248	0.902626461095
COPS5	0.390457698973	0.590133711239	1.00356565066
YTHDF3	0.228430958331	-0.0217858570784	-0.181318546253
YTHDF2	-1.25207974598	-1.43269554364	-1.60322753766
YTHDF1	-0.949598790723	-1.04327124051	-1.04784841694
ZNF598	-0.12538507843	-0.262304746265	-0.538946772577
PARPBP	0.311143764411	0.207525211508	0.39642779943
TKT	-1.98175087386	-4.02413347153	-4.6020999042
PLCH1	-0.0704956041136	1.55313461439	1.04236001681
VEZF1	0.300332505584	-1.43673700615	-1.96745262814
NLK	0.051249469904	0.153634014745	1.52657612924
FDFT1	0.286627210093	0.518824851523	-0.362100914222
NLN	0.463748532209	0.391444383235	0.158414975145
NUDT8	-2.13146569923	-3.2399207891	-2.95287337741
NUDT9	0.340656642507	0.543554406049	-0.640836332667
DLD	-0.00409046397843	-0.604646491871	-0.0685248985552
NUDT1	-1.18998964312	-2.40825689895	-2.506555572
NUDT3	-0.817596203452	-1.21344083387	-1.32571828605
NUDT5	-0.0934113341047	-0.250162525358	0.72165489268
NUDT6	0.333859970287	1.36046898214	0.845340794782
TK2	-0.00882287989673	0.514112130617	-0.152322263378
TK1	-2.50083341769	-4.53341398007	-4.37862938701
PHLDB2	0.0839129393058	1.7099620766	1.71702497303
LARS	0.454520872331	0.308849477495	0.578392517177
MEF2A	0.0376562470154	0.354684772415	0.356221459839
RSL24D1	0.135367652573	-0.139086501793	-0.538121640992
FBXL20	-0.622707467495	-0.174576277803	-1.01978923133
LCORL	0.479721566648	0.502131093355	0.557320212189
EPHX1	0.14230044613	1.17454347937	1.14717729789
EPHX2	-0.941391205583	-2.08421730736	-2.17757762788
FAM168B	0.0512605864871	0.656292433193	-0.466866005977
ZNF330	1.06650358174	1.16643040607	0.867454968885
ZNF331	0.539868585553	0.856915028507	0.449624972093
RPLP2	0.746418186863	0.526861897676	0.515742341369
RPLP1	-0.231064682334	0.542348765676	-0.110475066104
RPLP0	-1.7387743948	-1.09409412534	-1.95184959141
TEX10	-1.87305559241	-1.78344564018	-2.4819783182
MALAT1	0.96837680939	1.83538586615	1.33526109242
ECD	0.266017306788	0.347981999241	0.340960979384
CIB2	-1.0988384586	-1.65122823776	-1.40906914646
NDFIP2	0.378010411474	0.555916967868	0.443747430457
NDFIP1	0.0234305514594	0.0889783993165	-0.355462610223
MTMR14	-0.0965623627489	-0.50553333029	-0.116914393104
MTMR12	-0.303241950948	-0.354006607336	-0.133835358415
MTMR10	-0.979438161238	-1.52590757106	-2.14410058546
CELSR3	-1.60643620055	-3.41204274951	-2.57349280259
NCAPH2	-1.26854281058	-2.32725817744	-2.89147057858
TRIT1	0.0873999341955	0.915156931454	-0.962155265211
SETP21	-0.554738622089	-1.41058719927	-2.62644389746
SETP22	-0.658011700282	-1.50719461757	-2.48699655966
SLCO1A2	-0.267970271631	0.637797680894	0.340186943286
TSEN54	-1.6949208653	-3.14036233597	-3.08311277742
CXADR	-0.751987953944	-0.995338131533	-1.75043352888
MFN2	-0.432352849833	-0.648842356055	-1.13164755321
MFN1	0.245789415283	0.0534405887101	0.0147477932844
ZNF33A	-0.698888637665	-0.363267105152	-0.307287811274
FAM117A	-1.97504367999	-2.7817336271	-3.44458251502
NAA50	0.033780846725	-0.0631277165145	-0.0493865882253
MAD2L2	-1.16799265835	-2.56683792105	-2.47553090505
MAD2L1	0.332331660746	0.656394358644	0.298287917547
SVIL	0.350718368405	1.11870498136	0.807118970585
KTN1	-0.360933270226	-0.12735649382	-0.403739592688
TCEB3	0.713211755887	1.35270588216	0.600732057826
TCEB2	-0.750392913179	-1.92382917273	-1.41438669087
TCEB1	0.209282680172	0.777001640406	0.414413546704
CEP57L1	0.437997460518	2.0049713724	1.76437809826
C20orf196	-0.959810255956	-1.16063806237	-0.562258856522
POR	-1.26876466394	-2.31704493415	-2.6835867227
ST3GAL3	-0.928563793707	-0.896998931435	-0.101105387826
ST3GAL2	-0.360352654182	-0.0816808232635	0.227974094948
ST3GAL4	-0.2600898213	-0.939009637459	-0.141574795032
NINJ1	-0.5147875794	-0.368312217813	0.0252937457651
NINJ2	-0.808926194278	-0.505003694309	-1.34373170903
TJAP1	-1.06030045764	-1.83679016002	-1.76439534925
ZNF324B	0.201230614939	-1.31306110437	-1.1753113352
SLC16A1	-0.511958371658	-0.554106744526	-1.05404172323
SLC16A3	-1.22324196535	-1.65009626557	-1.04231122689
SLC16A2	0.0167486964555	0.0773244367366	0.624115144867
SLC16A6	1.89800129582	3.89360632563	4.06861944553
ARHGAP30	-1.06686225668	-1.6684664837	-2.28240887402
ARHGAP33	-0.175902897175	-0.318847250756	-0.97087482732
BCKDHB	0.0976431699409	0.17986145304	0.254367981108
ARHGAP35	0.215621819094	0.212786597096	0.375890595996
BCKDHA	-1.66769287937	-1.61395870229	-1.55927586763
WIPF2	-0.0448885079085	-0.663364483461	-0.344799142427
WIPF1	-0.10132187949	0.50491377477	0.571166821961
MON1B	-0.941984802456	-1.78342592874	-2.1521960137
DYNLL1	0.247727712463	-0.0649026892259	0.561962749924
DYNLL2	0.0347388206126	-0.235475226053	-0.431492220228
KHDC1	-0.472454110613	-0.750948386709	-0.366430264114
UQCRQ	-0.0995357661939	-0.476033211434	0.143976585875
RBM4B	-0.106616259281	0.0720225436788	0.111100154241
PIBF1	-0.114052942693	0.395326850266	0.0845388945703
UQCRH	0.383200999519	0.0171501686647	0.156305199104
UQCRB	0.341966500849	0.459186795701	0.353866178755
LYPLA1	0.115843940779	0.662813596949	0.394561865951
GLO1	0.165234549881	0.304089343491	0.359893165436
ATP6V0D1	-0.231982115382	-1.32250016102	-0.974462279485
FLCN	0.746129870262	1.16900546599	0.979492900352
COIL	-0.645876726326	-1.25745739723	-1.56755413013
SLC15A4	0.444402969391	0.546909595929	0.559694784078
CARHSP1	-3.45498200311	-5.26266697877	-6.26385928536
RBM42	-0.311593631886	-1.69190477845	-1.59092022467
RBM43	0.397546521874	1.22495889298	0.798037373696
RBM45	0.303765507502	1.0684510984	1.13810762978
RBM48	0.993254944289	1.38609804689	1.09775058673
PQBP1	-1.45603853607	0.0999130697442	-1.58723295954
TTC14	-1.07918251544	-0.447855628388	-0.185649571259
CCDC28A	0.341905767163	0.721509905074	0.57481244888
LINC00339	-0.461946279996	-0.332231782651	-0.240449082687
LINC00338	0.9651834958	0.342574328991	0.725878734666
TTC19	-0.244145731824	0.133220703565	-0.270811279424
C4orf29	0.138011196217	0.625948488088	0.431645992545
SLBP	0.418992990723	-7.3738161224e-06	-0.590060588477
C4orf21	0.0455221452046	1.11074836242	0.0680670775168
RRAS2	0.638254057295	0.710742036902	0.743465184477
C4orf27	0.0918597245612	0.586298624999	0.920379496347
ZFP90	0.37114438133	0.690753951302	1.03305532124
ZFP91	0.269646484172	0.469394678041	0.260034494267
RICTOR	-1.19553228205	-1.74705837921	-2.34573738864
MFNG	-0.868222447735	-1.50483773521	-1.03166317294
PPM1G	-0.410889894651	-0.956390400609	-0.70664677745
PPM1F	0.254475209015	0.459539902349	1.32191500452
ABCF3	-0.507859303901	-1.97069678468	-1.4292449222
PPM1B	-0.563624748349	-1.10025158518	-0.564042824024
PPM1A	0.0989077296133	-0.0921923898554	-0.422237269746
PPM1L	0.766248591599	2.06704787224	1.96176618575
PPM1H	-0.262053619907	-0.634258436118	0.366328071487
PJA1	0.587944972424	0.438633403711	0.857708976795
PJA2	-0.959666449093	-0.249437727985	-0.996510522144
CHEK2	-1.91726129365	-1.69797864537	-1.63571583318
CHEK1	0.601095116994	1.06993481403	0.328907266129
DALRD3	-1.13837602515	-1.17173483376	-1.15315845933
SIKE1	0.415360472458	0.937283746244	0.88832163359
PAX6	0.486957956206	0.233814893499	-0.0537444606445
PTPN3	-0.572438694263	-0.556411141681	-0.224683130394
GCFC2	-0.184564518618	0.198764051685	0.390601801581
PTPN7	-0.967479023165	-2.60096679295	-3.26347387036
GINS3	0.812180832137	0.420726593314	-0.738083162056
GINS1	0.0264852310757	0.426428727458	0.180236789805
BTF3	-0.894391631421	-0.0834814340632	-1.15820061734
WASH2P	-0.40634980028	-1.29657978272	-1.59962891278
LRCH3	-0.389925753287	-0.0317640951445	0.622247204835
PTDSS1	-0.326415675378	-0.653095906977	-0.906804491239
AGBL5	-1.27829556634	-2.48343288226	-2.46880206453
C15orf39	-1.78714528868	-2.72825064188	-2.50732921302
ANAPC1	-0.671562487729	-1.12502077236	-1.36880860579
ARRB2	-2.00375466633	-4.1390253236	-3.97085357643
ADPRM	0.364851519343	-0.0980265678857	0.363397206057
ADI1	-0.0328511914982	-0.124323189532	-0.00717643154884
RPL10AP2	-0.305992904267	-1.79599704656	-0.731227896906
RPL10AP6	-0.407599906472	-2.20342539044	-0.833399356846
GPNMB	0.271601540761	1.97291835313	2.1431353681
PSMA2	0.98039267635	1.96259808613	1.14165965926
PSMA3	0.655382377047	1.52714141637	1.1679874633
PSMA1	-0.781928474638	0.279626263003	-0.288484738451
SLC7A6OS	0.187587494273	0.112538995834	-0.00775980344026
PSMA7	0.553471439394	1.45017429797	0.992468446207
PSMA4	0.104083740035	1.20506940113	1.11884727113
PSMA5	-0.358198195274	0.0252057301368	0.0968196648647
DSG2	-0.151526197732	-0.00211368582614	0.20117888897
ZNF107	0.541677741221	0.413515629935	-0.132130194349
ZNF106	-1.09617382326	-1.30224221686	-1.85148226986
ZNF100	0.221005181232	0.11879458481	0.00322278223755
FBXO45	0.400122377817	-0.169628510591	0.145333057166
FBXO44	-0.19244245086	0.31645180883	0.845504179579
FBXO46	-0.761411152364	-1.06487499366	-0.839607564681
